Date,CPA,conversion_rate,CPC,CPE,clicks,impressions,purchases,spend,AOV,ROAS,RPC,revenue
2023-07-27 00:00:00,25.455,0.01399,0.356013986013986,0.039495733126454616,143,9208,2,50.91,1115.155,43.808878412885484,15.596573426573427,2230.31
2023-07-28 00:00:00,50.47,0.00709,0.3579432624113475,0.04015115354017502,141,9211,1,50.47,52.71,1.044382801664355,0.37382978723404253,52.71
2023-07-29 00:00:00,50.15,0.00645,0.3235483870967742,0.0410392798690671,155,8517,1,50.15,60.19,1.200199401794616,0.3883225806451613,60.19
2023-07-30 00:00:00,65.36,0.00645,0.4216774193548387,0.043544303797468355,155,10215,1,65.36,248.28,3.798653610771114,1.6018064516129031,248.28
2023-07-31 00:00:00,70.13,0.00592,0.4149704142011834,0.0547890625,169,9875,1,70.13,3580.37,51.05332953087124,21.185621301775146,3580.37
2023-08-01 00:00:00,69.9,0.00541,0.37783783783783786,0.043335399876007444,185,11769,1,69.9,175.98,2.5175965665236046,0.9512432432432432,175.98
2023-08-02 00:00:00,68.87,0.00508,0.3495939086294417,0.036868308351177735,197,12675,1,68.87,33.74,0.48990852330477713,0.17126903553299494,33.74
2023-08-03 00:00:00,22.290000000000003,0.01765,0.3933529411764706,0.039474616292798116,170,11622,3,66.87,483,21.668909825033644,8.523529411764706,1449
2023-08-10 00:00:00,47.61,0.00658,0.3132236842105263,0.03880195599022005,152,8569,1,47.61,116.7,2.4511657214870826,0.7677631578947368,116.7
2023-08-13 00:00:00,52.07,0.00694,0.36159722222222224,0.032062807881773396,144,10540,1,52.07,59.25,1.1378913001728443,0.4114583333333333,59.25
2023-08-16 00:00:00,24.585,0.01429,0.3512142857142857,0.03402768166089966,140,9332,2,49.17,706.335,28.73032336790726,10.0905,1412.67
2023-08-20 00:00:00,18.080000000000002,0.04054,0.732972972972973,0.023169585647159336,74,15998,3,54.24,58.82666666666666,3.253687315634218,2.384864864864865,176.48
2023-08-21 00:00:00,40.58,0.02083,0.8454166666666666,0.01978547050219405,48,13190,1,40.58,39.96,0.9847215377033022,0.8325,39.96
2023-08-22 00:00:00,39.24,0.02041,0.8008163265306123,0.021946308724832216,49,12116,1,39.24,151.65,3.864678899082569,3.0948979591836734,151.65
2023-08-25 00:00:00,39.01,0.01754,0.6843859649122807,0.025480078380143694,57,12502,1,39.01,153.68,3.9395026916175344,2.6961403508771933,153.68
2023-08-28 00:00:00,39.93,0.02439,0.9739024390243902,0.0255306905370844,41,12578,1,39.93,69.88,1.7500626095667418,1.704390243902439,69.88
2023-08-29 00:00:00,39.9,0.01961,0.7823529411764706,0.025269157694743506,51,12276,1,39.9,82.06,2.056641604010025,1.6090196078431374,82.06
2023-08-30 00:00:00,131.66,0.01075,1.4156989247311829,0.04421087978509066,93,23672,1,131.66,117.74,0.8942731277533039,1.266021505376344,117.74
2023-09-02 00:00:00,16.646666666666665,0.01887,0.3140880503144654,0.04080065359477124,159,14685,3,49.94,91.16000000000001,5.4761714056868245,1.7200000000000002,273.48
2023-09-03 00:00:00,17.37333333333333,0.01034,0.17972413793103448,0.035263870094722594,290,16830,3,52.12,164.49333333333334,9.468150422102841,1.7016551724137932,493.48
2023-09-05 00:00:00,78.87,0.00295,0.23265486725663717,0.0463668430335097,339,20065,1,78.87,160,2.02865474832002,0.471976401179941,160
2023-09-07 00:00:00,19.7375,0.01299,0.25633116883116885,0.044180190263010635,308,18631,4,78.95,201.685,10.218366054464852,2.619285714285714,806.74
2023-09-08 00:00:00,22.810000000000002,0.03659,0.8345121951219513,0.050839524517087675,82,15624,3,68.43,1124.1733333333334,49.28423206196112,41.128292682926826,3372.52
2023-09-10 00:00:00,36.305,0.03390,1.2306779661016949,0.054065524944154876,59,17174,2,72.61,124.265,3.422806775926181,4.2123728813559325,248.53
2023-09-11 00:00:00,71.79,0.01754,1.2594736842105265,0.05679588607594937,57,16822,1,71.79,78,1.0865022983702464,1.368421052631579,78
2023-09-12 00:00:00,68.88,0.01818,1.2523636363636363,0.055999999999999994,55,16142,1,68.88,78,1.132404181184669,1.4181818181818182,78
2023-09-13 00:00:00,34.75,0.03175,1.1031746031746033,0.05743801652892562,63,14955,2,69.5,528.5,15.20863309352518,16.77777777777778,1057
2023-09-14 00:00:00,69.87,0.01695,1.1842372881355934,0.057130008176614885,59,15444,1,69.87,1837,26.29168455703449,31.135593220338983,1837
2023-09-16 00:00:00,69.5,0.01639,1.139344262295082,0.054940711462450595,61,16233,1,69.5,234,3.366906474820144,3.8360655737704916,234
2023-09-17 00:00:00,73.41,0.01408,1.033943661971831,0.058775020016012806,71,17408,1,73.41,156,2.1250510829587252,2.1971830985915495,156
2023-09-18 00:00:00,17.65,0.06452,1.1387096774193548,0.05426594926979246,62,16588,4,70.6,121.75,6.898016997167139,7.854838709677419,487
2023-09-19 00:00:00,70.14,0.01695,1.188813559322034,0.0520326409495549,59,16091,1,70.14,95,1.354433989164528,1.6101694915254237,95
2023-09-21 00:00:00,34.295,0.03448,1.1825862068965518,0.04854210898796886,58,15815,2,68.59,276,8.04782038197988,9.517241379310345,552
2023-09-22 00:00:00,33.65,0.03846,1.294230769230769,0.04937637564196625,52,14698,2,67.3,360.76,10.720950965824667,13.875384615384615,721.52
2023-09-24 00:00:00,75.88,0.01370,1.0394520547945205,0.060607028753993604,73,16572,1,75.88,95,1.2519768054823406,1.3013698630136987,95
2023-09-26 00:00:00,80.1,0.01299,1.0402597402597402,0.04224683544303797,77,15936,1,80.1,574,7.166042446941324,7.454545454545454,574
2023-09-27 00:00:00,79.2,0.01031,0.8164948453608247,0.04477105709440362,97,15619,1,79.2,91,1.148989898989899,0.9381443298969072,91
2023-09-29 00:00:00,38.655,0.02597,1.004025974025974,0.04563754427390791,77,15834,2,77.31,120,3.104384943733023,3.116883116883117,240
2023-10-01 00:00:00,79.08,0.01449,1.146086956521739,0.04872458410351201,69,19333,1,79.08,48,0.6069802731411229,0.6956521739130435,48
2023-10-02 00:00:00,76.04,0.01471,1.1182352941176472,0.04761427676894177,68,18418,1,76.04,2528,33.245660178853235,37.1764705882353,2528
